target_id,molecule_chembl_id,standard_type,standard_value,standard_units
CHEMBL2014,CHEMBL426303,IC50,350.0,nM
CHEMBL2014,CHEMBL201163,IC50,1000.0,nM
CHEMBL2014,CHEMBL425225,IC50,540.0,nM
CHEMBL2014,CHEMBL201181,IC50,730.0,nM
CHEMBL2014,CHEMBL203469,IC50,1000.0,nM
CHEMBL2014,CHEMBL413571,IC50,10.0,nM
CHEMBL2014,CHEMBL357076,IC50,1.5,nM
CHEMBL2014,CHEMBL201945,IC50,0.15,nM
CHEMBL2014,CHEMBL202225,IC50,0.12,nM
CHEMBL2014,CHEMBL370870,IC50,42.0,nM
CHEMBL2014,CHEMBL201805,IC50,110.0,nM
CHEMBL2014,CHEMBL202443,IC50,4.0,nM
CHEMBL2014,CHEMBL199639,IC50,7.5,nM
CHEMBL2014,CHEMBL413571,IC50,8.3,nM
CHEMBL2014,CHEMBL202306,IC50,1000.0,nM
CHEMBL2014,CHEMBL201104,IC50,1000.0,nM
CHEMBL2014,CHEMBL201103,IC50,1000.0,nM
CHEMBL2014,CHEMBL381287,IC50,30.0,nM
CHEMBL2014,CHEMBL202492,IC50,24.0,nM
CHEMBL2014,CHEMBL202204,IC50,50.0,nM
CHEMBL2014,CHEMBL200998,IC50,1000.0,nM
CHEMBL2014,CHEMBL202152,IC50,870.0,nM
CHEMBL2014,CHEMBL381240,IC50,1000.0,nM
CHEMBL2014,CHEMBL372353,IC50,1000.0,nM
CHEMBL2014,CHEMBL369907,IC50,1000.0,nM
CHEMBL2014,CHEMBL202059,IC50,170.0,nM
CHEMBL2014,CHEMBL202094,IC50,360.0,nM
CHEMBL2014,CHEMBL202442,IC50,1000.0,nM
CHEMBL2014,CHEMBL202280,IC50,1000.0,nM
CHEMBL2014,CHEMBL202435,IC50,1000.0,nM
CHEMBL2014,CHEMBL202322,IC50,21.0,nM
CHEMBL2014,CHEMBL383489,IC50,900.0,nM
CHEMBL2014,CHEMBL202715,IC50,12.0,nM
CHEMBL2014,CHEMBL202220,IC50,230.0,nM
CHEMBL2014,CHEMBL380786,IC50,131.0,nM
CHEMBL2014,CHEMBL381507,IC50,1000.0,nM
CHEMBL2014,CHEMBL202590,IC50,1000.0,nM
CHEMBL2014,CHEMBL202121,IC50,1000.0,nM
CHEMBL2014,CHEMBL202069,IC50,1000.0,nM
CHEMBL2014,CHEMBL202604,IC50,330.0,nM
CHEMBL2014,CHEMBL202092,IC50,1000.0,nM
CHEMBL2014,CHEMBL202091,IC50,340.0,nM
CHEMBL2014,CHEMBL202067,IC50,1000.0,nM
CHEMBL2014,CHEMBL370866,IC50,1000.0,nM
CHEMBL2014,CHEMBL381508,IC50,1000.0,nM
CHEMBL2014,CHEMBL383576,IC50,1000.0,nM
CHEMBL2014,CHEMBL202455,IC50,1000.0,nM
CHEMBL2014,CHEMBL202401,IC50,1000.0,nM
CHEMBL2014,CHEMBL372726,IC50,1000.0,nM
CHEMBL2014,CHEMBL201916,IC50,1000.0,nM
CHEMBL2014,CHEMBL427376,IC50,1000.0,nM
CHEMBL2014,CHEMBL200995,IC50,1000.0,nM
CHEMBL2014,CHEMBL372332,IC50,1000.0,nM
CHEMBL2014,CHEMBL201826,IC50,290.0,nM
CHEMBL2014,CHEMBL373020,IC50,1000.0,nM
CHEMBL2014,CHEMBL202541,IC50,1000.0,nM
CHEMBL2014,CHEMBL202388,IC50,1000.0,nM
CHEMBL2014,CHEMBL370342,IC50,1000.0,nM
CHEMBL2014,CHEMBL202575,IC50,630.0,nM
CHEMBL2014,CHEMBL369962,IC50,1000.0,nM
CHEMBL2014,CHEMBL201925,IC50,1000.0,nM
CHEMBL2014,CHEMBL370599,IC50,1000.0,nM
CHEMBL2014,CHEMBL382257,IC50,1000.0,nM
CHEMBL2014,CHEMBL437128,IC50,1000.0,nM
CHEMBL2014,CHEMBL209821,Ki,2000.0,nM
CHEMBL2014,CHEMBL411941,Ki,,
CHEMBL2014,CHEMBL212525,Ki,2.0,nM
CHEMBL2014,CHEMBL212571,Ki,5000.0,nM
CHEMBL2014,CHEMBL380265,Ki,5000.0,nM
CHEMBL2014,CHEMBL212630,Ki,94.0,nM
CHEMBL2014,CHEMBL379657,Ki,81.0,nM
CHEMBL2014,CHEMBL379297,Ki,4.0,nM
CHEMBL2014,CHEMBL378633,Ki,550.0,nM
CHEMBL2014,CHEMBL377402,Ki,820.0,nM
CHEMBL2014,CHEMBL377033,Ki,5000.0,nM
CHEMBL2014,CHEMBL211094,Ki,5000.0,nM
CHEMBL2014,CHEMBL211210,Ki,3500.0,nM
CHEMBL2014,CHEMBL208862,Ki,57.0,nM
CHEMBL2014,CHEMBL427395,Ki,660.0,nM
CHEMBL2014,CHEMBL379971,Ki,62.0,nM
CHEMBL2014,CHEMBL377237,Ki,52.0,nM
CHEMBL2014,CHEMBL376964,Ki,5000.0,nM
CHEMBL2014,CHEMBL384681,Ki,970.0,nM
CHEMBL2014,CHEMBL211722,Ki,18.0,nM
CHEMBL2014,CHEMBL211846,Ki,290.0,nM
CHEMBL2014,CHEMBL378458,Ki,800.0,nM
CHEMBL2014,CHEMBL212575,Ki,10.0,nM
CHEMBL2014,CHEMBL212574,Ki,710.0,nM
CHEMBL2014,CHEMBL438965,Ki,5000.0,nM
CHEMBL2014,CHEMBL210770,Ki,1140.0,nM
CHEMBL2014,CHEMBL209399,Ki,160.0,nM
CHEMBL2014,CHEMBL378453,Ki,1650.0,nM
CHEMBL2014,CHEMBL208942,Ki,5000.0,nM
CHEMBL2014,CHEMBL211723,Ki,5000.0,nM
CHEMBL2014,CHEMBL378513,IC50,1000.0,nM
CHEMBL2014,CHEMBL210043,IC50,1000.0,nM
CHEMBL2014,CHEMBL378394,IC50,1000.0,nM
CHEMBL2014,CHEMBL209248,IC50,1000.0,nM
CHEMBL2014,CHEMBL380021,IC50,1000.0,nM
CHEMBL2014,CHEMBL208603,IC50,600.0,nM
CHEMBL2014,CHEMBL379503,IC50,1000.0,nM
CHEMBL2014,CHEMBL379284,IC50,899.0,nM
CHEMBL2014,CHEMBL379284,IC50,62.0,nM
CHEMBL2014,CHEMBL211402,IC50,1000.0,nM
CHEMBL2014,CHEMBL211390,IC50,199.0,nM
CHEMBL2014,CHEMBL211390,IC50,40.0,nM
CHEMBL2014,CHEMBL208602,IC50,120.0,nM
CHEMBL2014,CHEMBL209945,IC50,1000.0,nM
CHEMBL2014,CHEMBL209728,IC50,568.0,nM
CHEMBL2014,CHEMBL379048,IC50,450.0,nM
CHEMBL2014,CHEMBL379048,IC50,97.0,nM
CHEMBL2014,CHEMBL210292,IC50,223.0,nM
CHEMBL2014,CHEMBL210292,IC50,58.0,nM
CHEMBL2014,CHEMBL210304,IC50,1000.0,nM
CHEMBL2014,CHEMBL379585,IC50,1000.0,nM
CHEMBL2014,CHEMBL210052,IC50,1000.0,nM
CHEMBL2014,CHEMBL210000,IC50,210.0,nM
CHEMBL2014,CHEMBL377736,IC50,233.0,nM
CHEMBL2014,CHEMBL377736,IC50,62.0,nM
CHEMBL2014,CHEMBL209507,IC50,1000.0,nM
CHEMBL2014,CHEMBL377358,IC50,1000.0,nM
CHEMBL2014,CHEMBL211857,IC50,1000.0,nM
CHEMBL2014,CHEMBL211053,IC50,440.0,nM
CHEMBL2014,CHEMBL211254,IC50,294.0,nM
CHEMBL2014,CHEMBL211254,IC50,71.0,nM
CHEMBL2014,CHEMBL210504,IC50,140.0,nM
CHEMBL2014,CHEMBL211617,IC50,440.0,nM
CHEMBL2014,CHEMBL211592,IC50,580.0,nM
CHEMBL2014,CHEMBL438079,IC50,1000.0,nM
CHEMBL2014,CHEMBL210505,IC50,1000.0,nM
CHEMBL2014,CHEMBL211222,IC50,1000.0,nM
CHEMBL2014,CHEMBL211591,IC50,1000.0,nM
CHEMBL2014,CHEMBL211234,IC50,1000.0,nM
CHEMBL2014,CHEMBL212520,IC50,410.0,nM
CHEMBL2014,CHEMBL209051,IC50,1000.0,nM
CHEMBL2014,CHEMBL377161,IC50,1000.0,nM
CHEMBL2014,CHEMBL377228,IC50,1000.0,nM
CHEMBL2014,CHEMBL209213,IC50,421.0,nM
CHEMBL2014,CHEMBL209213,IC50,49.0,nM
CHEMBL2014,CHEMBL208726,IC50,1000.0,nM
CHEMBL2014,CHEMBL208725,IC50,560.0,nM
CHEMBL2014,CHEMBL377021,IC50,1000.0,nM
CHEMBL2014,CHEMBL211310,IC50,230.0,nM
CHEMBL2014,CHEMBL210140,IC50,450.0,nM
CHEMBL2014,CHEMBL378106,IC50,1000.0,nM
CHEMBL2014,CHEMBL209537,IC50,632.0,nM
CHEMBL2014,CHEMBL209537,IC50,95.0,nM
CHEMBL2014,CHEMBL212161,IC50,450.0,nM
CHEMBL2014,CHEMBL377164,IC50,6150.0,nM
CHEMBL2014,CHEMBL211422,IC50,10000.0,nM
CHEMBL2014,CHEMBL211422,IC50,10000.0,nM
CHEMBL2014,CHEMBL213592,IC50,10000.0,nM
CHEMBL2014,CHEMBL213592,IC50,10000.0,nM
CHEMBL2014,CHEMBL380244,IC50,10000.0,nM
CHEMBL2014,CHEMBL380244,IC50,10000.0,nM
CHEMBL2014,CHEMBL377114,IC50,10000.0,nM
CHEMBL2014,CHEMBL534940,IC50,10000.0,nM
CHEMBL2014,CHEMBL377114,IC50,10000.0,nM
CHEMBL2014,CHEMBL436752,IC50,10000.0,nM
CHEMBL2014,CHEMBL209380,IC50,10000.0,nM
CHEMBL2014,CHEMBL209380,IC50,10000.0,nM
CHEMBL2014,CHEMBL209380,IC50,10000.0,nM
CHEMBL2014,CHEMBL378665,IC50,10000.0,nM
CHEMBL2014,CHEMBL403515,IC50,15.0,nM
CHEMBL2014,CHEMBL377164,IC50,10000.0,nM
CHEMBL2014,CHEMBL378330,IC50,10000.0,nM
CHEMBL2014,CHEMBL378686,IC50,10000.0,nM
CHEMBL2014,CHEMBL386658,IC50,10000.0,nM
CHEMBL2014,CHEMBL378398,IC50,10000.0,nM
CHEMBL2014,CHEMBL214039,IC50,10000.0,nM
CHEMBL2014,CHEMBL383610,IC50,6000.0,nM
CHEMBL2014,CHEMBL214122,IC50,10000.0,nM
CHEMBL2014,CHEMBL214122,IC50,10000.0,nM
CHEMBL2014,CHEMBL2096837,IC50,10000.0,nM
CHEMBL2014,CHEMBL211373,IC50,15000.0,nM
CHEMBL2014,CHEMBL377140,IC50,6000.0,nM
CHEMBL2014,CHEMBL214122,IC50,10000.0,nM
CHEMBL2014,CHEMBL437723,IC50,0.767,nM
CHEMBL2014,CHEMBL441930,IC50,0.0803,nM
CHEMBL2014,CHEMBL412939,IC50,0.789,nM
CHEMBL2014,CHEMBL414736,IC50,0.0464,nM
CHEMBL2014,CHEMBL404792,IC50,11.6,nM
CHEMBL2014,CHEMBL278789,IC50,10000.0,nM
CHEMBL2014,CHEMBL215513,IC50,10000.0,nM
CHEMBL2014,CHEMBL2371928,IC50,50000.0,nM
CHEMBL2014,CHEMBL41547,IC50,2200.0,nM
CHEMBL2014,CHEMBL230033,Ki,613.0,nM
CHEMBL2014,CHEMBL230141,Ki,1983.0,nM
CHEMBL2014,CHEMBL230249,Ki,323.0,nM
CHEMBL2014,CHEMBL388123,Ki,2.0,nM
CHEMBL2014,CHEMBL229018,Ki,162.0,nM
CHEMBL2014,CHEMBL229017,Ki,72.0,nM
CHEMBL2014,CHEMBL229016,Ki,59.0,nM
CHEMBL2014,CHEMBL228965,Ki,54.0,nM
CHEMBL2014,CHEMBL388122,Ki,439.0,nM
CHEMBL2014,CHEMBL228964,Ki,3.0,nM
CHEMBL2014,CHEMBL389666,Ki,21.0,nM
CHEMBL2014,CHEMBL228913,Ki,42.0,nM
CHEMBL2014,CHEMBL228912,Ki,6.0,nM
CHEMBL2014,CHEMBL228911,Ki,2.0,nM
CHEMBL2014,CHEMBL389665,Ki,4.0,nM
CHEMBL2014,CHEMBL437742,Ki,6753.0,nM
CHEMBL2014,CHEMBL228858,Ki,9.0,nM
CHEMBL2014,CHEMBL228857,Ki,1.0,nM
CHEMBL2014,CHEMBL228856,Ki,125.0,nM
CHEMBL2014,CHEMBL388314,Ki,11.0,nM
CHEMBL2014,CHEMBL228802,Ki,5.0,nM
CHEMBL2014,CHEMBL228850,Ki,132.0,nM
CHEMBL2014,CHEMBL390498,Ki,26.0,nM
CHEMBL2014,CHEMBL228849,Ki,4.0,nM
CHEMBL2014,CHEMBL228848,Ki,0.6,nM
CHEMBL2014,CHEMBL228795,Ki,225.0,nM
CHEMBL2014,CHEMBL390280,Ki,357.0,nM
CHEMBL2014,CHEMBL228794,Ki,12.0,nM
CHEMBL2014,CHEMBL228793,Ki,53.0,nM
CHEMBL2014,CHEMBL390279,Ki,3.0,nM
CHEMBL2014,CHEMBL541636,Ki,23.0,nM
CHEMBL2014,CHEMBL535844,Ki,0.7,nM
CHEMBL2014,CHEMBL228740,Ki,35.0,nM
CHEMBL2014,CHEMBL374603,Ki,323.0,nM
CHEMBL2014,CHEMBL374602,Ki,214.0,nM
CHEMBL2014,CHEMBL228690,Ki,13.0,nM
CHEMBL2014,CHEMBL228738,Ki,8183.0,nM
CHEMBL2014,CHEMBL387493,Ki,10000.0,nM
CHEMBL2014,CHEMBL228736,Ki,1887.0,nM
CHEMBL2014,CHEMBL228687,Ki,134.0,nM
CHEMBL2014,CHEMBL228686,Ki,295.0,nM
CHEMBL2014,CHEMBL230039,Ki,4035.0,nM
CHEMBL2014,CHEMBL397945,Ki,16.0,nM
CHEMBL2014,CHEMBL231608,Ki,41.0,nM
CHEMBL2014,CHEMBL231607,Ki,18.0,nM
CHEMBL2014,CHEMBL413791,Ki,9.0,nM
CHEMBL2014,CHEMBL230253,Ki,14.0,nM
CHEMBL2014,CHEMBL390882,Ki,5.0,nM
CHEMBL2014,CHEMBL230145,Ki,19.0,nM
CHEMBL2014,CHEMBL433814,Ki,135.0,nM
CHEMBL2014,CHEMBL228690,Ki,13.0,nM
CHEMBL2014,CHEMBL232286,Ki,0.6,nM
CHEMBL2014,CHEMBL232285,Ki,0.9,nM
CHEMBL2014,CHEMBL232076,Ki,2.2,nM
CHEMBL2014,CHEMBL232075,Ki,1.9,nM
CHEMBL2014,CHEMBL394222,Ki,5.9,nM
CHEMBL2014,CHEMBL232074,Ki,12.0,nM
CHEMBL2014,CHEMBL231866,Ki,2.0,nM
CHEMBL2014,CHEMBL437177,Ki,4.1,nM
CHEMBL2014,CHEMBL232478,Ki,15.0,nM
CHEMBL2014,CHEMBL232477,Ki,0.7,nM
CHEMBL2014,CHEMBL233957,Ki,5.5,nM
CHEMBL2014,CHEMBL233535,Ki,4.6,nM
CHEMBL2014,CHEMBL233956,Ki,1.8,nM
CHEMBL2014,CHEMBL400036,Ki,9.6,nM
CHEMBL2014,CHEMBL233955,Ki,0.5,nM
CHEMBL2014,CHEMBL233750,Ki,0.5,nM
CHEMBL2014,CHEMBL233749,Ki,674.0,nM
CHEMBL2014,CHEMBL233748,Ki,110.0,nM
CHEMBL2014,CHEMBL400035,Ki,0.5,nM
CHEMBL2014,CHEMBL233536,Ki,1.1,nM
CHEMBL2014,CHEMBL398794,Ki,0.5,nM
CHEMBL2014,CHEMBL233327,Ki,0.7,nM
CHEMBL2014,CHEMBL233503,Ki,1.6,nM
CHEMBL2014,CHEMBL441914,Ki,0.5,nM
CHEMBL2014,CHEMBL233326,Ki,0.4,nM
CHEMBL2014,CHEMBL234581,Ki,455.0,nM
CHEMBL2014,CHEMBL393971,Ki,313.0,nM
CHEMBL2014,CHEMBL233820,Ki,1273.0,nM
CHEMBL2014,CHEMBL393356,Ki,15.0,nM
CHEMBL2014,CHEMBL233323,Ki,48.0,nM
CHEMBL2014,CHEMBL231874,Ki,136.0,nM
CHEMBL2014,CHEMBL231664,Ki,1667.0,nM
CHEMBL2014,CHEMBL231661,Ki,2176.0,nM
CHEMBL2014,CHEMBL394695,Ki,17.0,nM
CHEMBL2014,CHEMBL234773,Ki,1147.0,nM
CHEMBL2014,CHEMBL234771,Ki,62.0,nM
CHEMBL2014,CHEMBL397761,Ki,23.0,nM
CHEMBL2014,CHEMBL233721,Ki,433.0,nM
CHEMBL2014,CHEMBL398039,Ki,376.0,nM
CHEMBL2014,CHEMBL233503,Ki,1.6,nM
CHEMBL2014,CHEMBL233502,Ki,16.0,nM
CHEMBL2014,CHEMBL233501,Ki,1449.0,nM
CHEMBL2014,CHEMBL234761,Ki,4544.0,nM
CHEMBL2014,CHEMBL401234,Ki,588.0,nM
CHEMBL2014,CHEMBL233494,Ki,180.0,nM
CHEMBL2014,CHEMBL233493,Ki,85.0,nM
CHEMBL2014,CHEMBL233287,Ki,9155.0,nM
CHEMBL2014,CHEMBL393675,Ki,1745.0,nM
CHEMBL2014,CHEMBL234543,Ki,1281.0,nM
CHEMBL2014,CHEMBL393985,Ki,55.0,nM
CHEMBL2014,CHEMBL437380,Ki,27.0,nM
CHEMBL2014,CHEMBL232273,Ki,11.0,nM
CHEMBL2014,CHEMBL232067,Ki,51.0,nM
CHEMBL2014,CHEMBL392753,Ki,24.0,nM
CHEMBL2014,CHEMBL232066,Ki,14.0,nM
CHEMBL2014,CHEMBL395838,Ki,23.0,nM
CHEMBL2014,CHEMBL232476,Ki,34.0,nM
CHEMBL2014,CHEMBL396460,Ki,0.3162,nM
CHEMBL2014,CHEMBL2372052,Ki,0.05495,nM
CHEMBL2014,CHEMBL409969,Ki,0.02818,nM
CHEMBL2014,CHEMBL269068,Ki,0.1778,nM
CHEMBL2014,CHEMBL269068,Kd,2.089,nM
CHEMBL2014,CHEMBL391631,Ki,2.0,nM
CHEMBL2014,CHEMBL427683,Ki,2.0,nM
CHEMBL2014,CHEMBL391650,Ki,2.0,nM
CHEMBL2014,CHEMBL238819,Ki,23.0,nM
CHEMBL2014,CHEMBL238818,Ki,3.0,nM
CHEMBL2014,CHEMBL393138,Ki,12.0,nM
CHEMBL2014,CHEMBL238600,Ki,29.0,nM
CHEMBL2014,CHEMBL238602,Ki,12.0,nM
CHEMBL2014,CHEMBL241157,Ki,20.0,nM
CHEMBL2014,CHEMBL241155,Ki,15.0,nM
CHEMBL2014,CHEMBL399393,Ki,155.0,nM
CHEMBL2014,CHEMBL240941,Ki,20.0,nM
CHEMBL2014,CHEMBL240298,Ki,29.0,nM
CHEMBL2014,CHEMBL240086,Ki,19.0,nM
CHEMBL2014,CHEMBL240085,Ki,5.0,nM
CHEMBL2014,CHEMBL240084,Ki,2.0,nM
CHEMBL2014,CHEMBL241357,Ki,3.0,nM
CHEMBL2014,CHEMBL391422,Ki,4.0,nM
CHEMBL2014,CHEMBL391518,Ki,10.0,nM
CHEMBL2014,CHEMBL238796,Ki,1595.0,nM
CHEMBL2014,CHEMBL445154,Ki,12.0,nM
CHEMBL2014,CHEMBL439035,Ki,46.0,nM
CHEMBL2014,CHEMBL238795,Ki,4.0,nM
CHEMBL2014,CHEMBL393960,Ki,1.0,nM
CHEMBL2014,CHEMBL391234,Ki,5.0,nM
CHEMBL2014,CHEMBL240074,Ki,1.0,nM
CHEMBL2014,CHEMBL401248,Ki,6.0,nM
CHEMBL2014,CHEMBL238637,Ki,4.0,nM
CHEMBL2014,CHEMBL392548,Ki,22.0,nM
CHEMBL2014,CHEMBL391487,Ki,101.0,nM
CHEMBL2014,CHEMBL391487,Ki,0.5,nM
CHEMBL2014,CHEMBL391487,Ki,1.0,nM
CHEMBL2014,CHEMBL391486,Ki,3.0,nM
CHEMBL2014,CHEMBL239260,Ki,3.0,nM
CHEMBL2014,CHEMBL239045,Ki,5.0,nM
CHEMBL2014,CHEMBL239043,Ki,375.0,nM
CHEMBL2014,CHEMBL239043,Ki,2.0,nM
CHEMBL2014,CHEMBL239043,Ki,4.0,nM
CHEMBL2014,CHEMBL238833,Ki,153.0,nM
CHEMBL2014,CHEMBL238833,Ki,3.0,nM
CHEMBL2014,CHEMBL427683,Ki,4.0,nM
CHEMBL2014,CHEMBL238833,Ki,4.0,nM
CHEMBL2014,CHEMBL427683,Ki,47.0,nM
CHEMBL2014,CHEMBL427683,IC50,43.0,nM
CHEMBL2014,CHEMBL391631,IC50,17.0,nM
CHEMBL2014,CHEMBL391650,IC50,56.0,nM
CHEMBL2014,CHEMBL238819,IC50,328.0,nM
CHEMBL2014,CHEMBL238818,IC50,40.0,nM
CHEMBL2014,CHEMBL393138,IC50,2034.0,nM
CHEMBL2014,CHEMBL238600,IC50,569.0,nM
CHEMBL2014,CHEMBL238602,IC50,166.0,nM
CHEMBL2014,CHEMBL241157,IC50,436.0,nM
CHEMBL2014,CHEMBL241155,IC50,103.0,nM
CHEMBL2014,CHEMBL399393,IC50,,
CHEMBL2014,CHEMBL240941,IC50,1028.0,nM
CHEMBL2014,CHEMBL240298,IC50,,
CHEMBL2014,CHEMBL240086,IC50,1219.0,nM
CHEMBL2014,CHEMBL240085,IC50,90.0,nM
CHEMBL2014,CHEMBL240084,IC50,99.0,nM
CHEMBL2014,CHEMBL241357,IC50,13.0,nM
CHEMBL2014,CHEMBL391422,IC50,8.0,nM
CHEMBL2014,CHEMBL391518,IC50,77.0,nM
CHEMBL2014,CHEMBL238796,IC50,,
CHEMBL2014,CHEMBL445154,IC50,158.0,nM
CHEMBL2014,CHEMBL439035,IC50,,
CHEMBL2014,CHEMBL238795,IC50,810.0,nM
CHEMBL2014,CHEMBL393960,IC50,42.0,nM
CHEMBL2014,CHEMBL391234,IC50,123.0,nM
CHEMBL2014,CHEMBL240074,IC50,33.0,nM
CHEMBL2014,CHEMBL401248,IC50,104.0,nM
CHEMBL2014,CHEMBL238637,IC50,123.0,nM
CHEMBL2014,CHEMBL392548,IC50,358.0,nM
CHEMBL2014,CHEMBL391487,IC50,712.0,nM
CHEMBL2014,CHEMBL391487,IC50,4.0,nM
CHEMBL2014,CHEMBL391487,IC50,10.0,nM
CHEMBL2014,CHEMBL391486,IC50,32.0,nM
CHEMBL2014,CHEMBL239260,IC50,44.0,nM
CHEMBL2014,CHEMBL239045,IC50,92.0,nM
CHEMBL2014,CHEMBL239043,IC50,7726.0,nM
CHEMBL2014,CHEMBL239043,IC50,24.0,nM
CHEMBL2014,CHEMBL239043,IC50,60.0,nM
CHEMBL2014,CHEMBL238833,IC50,,
CHEMBL2014,CHEMBL238833,IC50,27.0,nM
CHEMBL2014,CHEMBL427683,IC50,38.0,nM
CHEMBL2014,CHEMBL238833,IC50,81.0,nM
CHEMBL2014,CHEMBL427683,IC50,677.0,nM
CHEMBL2014,CHEMBL203356,Ki,11.0,nM
CHEMBL2014,CHEMBL393980,Ki,15.1,nM
CHEMBL2014,CHEMBL241087,Ki,8.4,nM
CHEMBL2014,CHEMBL393807,Ki,1.4,nM
CHEMBL2014,CHEMBL241086,Ki,2.0,nM
CHEMBL2014,CHEMBL241085,Ki,10.8,nM
CHEMBL2014,CHEMBL393781,Ki,2.6,nM
CHEMBL2014,CHEMBL240005,Ki,0.8,nM
CHEMBL2014,CHEMBL239824,Ki,0.9,nM
CHEMBL2014,CHEMBL392798,Ki,0.3,nM
CHEMBL2014,CHEMBL239822,Ki,1.3,nM
CHEMBL2014,CHEMBL442090,Ki,14.5,nM
CHEMBL2014,CHEMBL27460,Ki,1.4,nM
CHEMBL2014,CHEMBL284414,Ki,1.2,nM
CHEMBL2014,CHEMBL391703,Ki,49.0,nM
CHEMBL2014,CHEMBL239821,Ki,250.0,nM
CHEMBL2014,CHEMBL239820,Ki,6.3,nM
CHEMBL2014,CHEMBL239819,Ki,249.0,nM
CHEMBL2014,CHEMBL241272,Ki,6.8,nM
CHEMBL2014,CHEMBL439212,Ki,9.0,nM
CHEMBL2014,CHEMBL241080,Ki,140.0,nM
CHEMBL2014,CHEMBL241079,Ki,11.5,nM
CHEMBL2014,CHEMBL428563,Ki,9.0,nM
CHEMBL2014,CHEMBL392969,Ki,10.8,nM
CHEMBL2014,CHEMBL241067,Ki,36.5,nM
CHEMBL2014,CHEMBL240870,Ki,225.0,nM
CHEMBL2014,CHEMBL240657,Ki,23.0,nM
CHEMBL2014,CHEMBL391083,Ki,4.6,nM
CHEMBL2014,CHEMBL428033,Ki,1.5,nM
CHEMBL2014,CHEMBL391082,Ki,1.1,nM
CHEMBL2014,CHEMBL241112,Ki,2.4,nM
CHEMBL2014,CHEMBL240216,Ki,17.0,nM
CHEMBL2014,CHEMBL392893,Ki,3.5,nM
CHEMBL2014,CHEMBL240215,Ki,2.3,nM
CHEMBL2014,CHEMBL401451,Ki,3.2,nM
CHEMBL2014,CHEMBL240033,Ki,14.0,nM
CHEMBL2014,CHEMBL240897,Ki,824.0,nM
CHEMBL2014,CHEMBL240896,Ki,133.0,nM
CHEMBL2014,CHEMBL240895,Ki,119.0,nM
CHEMBL2014,CHEMBL240001,Ki,61.2,nM
CHEMBL2014,CHEMBL396460,IC50,0.6,nM
CHEMBL2014,CHEMBL256687,IC50,3.42,nM
CHEMBL2014,CHEMBL257921,IC50,14.7,nM
CHEMBL2014,CHEMBL443765,IC50,92.6,nM
CHEMBL2014,CHEMBL403588,IC50,45.5,nM
CHEMBL2014,CHEMBL270216,IC50,16.9,nM
CHEMBL2014,CHEMBL437601,IC50,47.3,nM
CHEMBL2014,CHEMBL438383,IC50,21.7,nM
CHEMBL2014,CHEMBL270231,IC50,14.9,nM
CHEMBL2014,CHEMBL270394,IC50,21.3,nM
CHEMBL2014,CHEMBL404530,IC50,7.42,nM
CHEMBL2014,CHEMBL272084,IC50,5.67,nM
CHEMBL2014,CHEMBL436852,IC50,2.81,nM
CHEMBL2014,CHEMBL428076,IC50,1.86,nM
CHEMBL2014,CHEMBL403807,IC50,1.7,nM
CHEMBL2014,CHEMBL437723,IC50,0.79,nM
CHEMBL2014,CHEMBL271478,IC50,0.66,nM
CHEMBL2014,CHEMBL444110,IC50,218.0,nM
CHEMBL2014,CHEMBL396460,Ki,0.13,nM
CHEMBL2014,CHEMBL271779,Ki,100.0,nM
CHEMBL2014,CHEMBL406758,Ki,186.0,nM
CHEMBL2014,CHEMBL271185,Ki,740.0,nM
CHEMBL2014,CHEMBL271187,Ki,260.0,nM
CHEMBL2014,CHEMBL271342,Ki,104.0,nM
CHEMBL2014,CHEMBL271341,Ki,545.0,nM
CHEMBL2014,CHEMBL271542,Ki,180.0,nM
CHEMBL2014,CHEMBL272896,Ki,92.0,nM
CHEMBL2014,CHEMBL449966,Ki,65.0,nM
CHEMBL2014,CHEMBL271322,Ki,130.0,nM
CHEMBL2014,CHEMBL272592,Ki,90.0,nM
CHEMBL2014,CHEMBL272640,Ki,42.0,nM
CHEMBL2014,CHEMBL407846,Ki,23.0,nM
CHEMBL2014,CHEMBL271590,Ki,4.7,nM
CHEMBL2014,CHEMBL259681,Ki,136.0,nM
CHEMBL2014,CHEMBL259473,Ki,81.0,nM
CHEMBL2014,CHEMBL272805,Ki,51.0,nM
CHEMBL2014,CHEMBL412290,Ki,26.0,nM
CHEMBL2014,CHEMBL270756,Ki,12.0,nM
CHEMBL2014,CHEMBL409621,Ki,6.6,nM
CHEMBL2014,CHEMBL407275,Ki,147.0,nM
CHEMBL2014,CHEMBL272600,Ki,395.0,nM
CHEMBL2014,CHEMBL272390,Ki,21.0,nM
CHEMBL2014,CHEMBL272601,Ki,8.9,nM
CHEMBL2014,CHEMBL270133,Ki,186.0,nM
CHEMBL2014,CHEMBL272852,Ki,3.1,nM
CHEMBL2014,CHEMBL412098,Ki,0.39,nM
CHEMBL2014,CHEMBL260767,Ki,0.5012,nM
CHEMBL2014,CHEMBL428253,Ki,3.311,nM
CHEMBL2014,CHEMBL260784,Ki,4.169,nM
CHEMBL2014,CHEMBL410257,Ki,3.715,nM
CHEMBL2014,CHEMBL259964,Ki,5.888,nM
CHEMBL2014,CHEMBL258781,Ki,9.55,nM
CHEMBL2014,CHEMBL260169,Ki,1.413,nM
